14,0,2,2017-01-01 07:35:01.010000
14,0,2,2017-01-01 07:35:01.010000
14,0,2,2017-01-01 07:35:01.010000
14,0,2,2017-01-01 07:35:01.010000
14,0,2,2017-01-01 07:35:01.010000
14,0,2,2017-01-01 07:35:01.010000
14,0,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
10,0,7,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
0,12,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
0,12,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
12,0,2,2017-01-01 07:35:01.010000
