6.146187359670247652e-01,7.605951779104712651e-01
1.042036686840091264e-01,-8.531533434949594152e-01
1.366401208185255678e+00,-1.914439701419030915e-01
7.053557252057950366e-01,5.215367313770635088e-02
-4.114543043280118884e-01,3.365214144689518405e-01
5.475212563029434598e-01,-2.925687408286538425e-03
7.971521809866606578e-02,8.504258023141795242e-01
-7.328869602976620032e-03,9.007792621117168830e-01
-9.823793779210853172e-01,6.910932685638593309e-02
1.060614321319313325e+00,-5.930638816427240556e-01
-6.539409653565388947e-01,-1.778531526629385795e-01
-2.256712108650263116e-01,-6.981180981686618825e-01
-3.777704865888029673e-01,-1.069325922645878224e+00
-3.639942885009799789e-01,-4.989277269496730227e-01
1.662655985805128189e-01,-1.081158689499887915e+00
4.441271882247173619e-01,-1.159657245334209108e+00
