6,0,1,2017-01-01 07:35:01.010000
11,4,12,2017-01-01 07:35:01.010000
6,13,9,2017-01-01 07:35:01.010000
1,5,8,2017-01-01 07:35:01.010000
7,10,2,2017-01-01 07:35:01.010000
2,6,13,2017-01-01 07:35:01.010000
8,7,4,2017-01-01 07:35:01.010000
15,8,3,2017-01-01 07:35:01.010000
4,7,3,2017-01-01 07:35:01.010000
2,6,11,2017-01-01 07:35:01.010000
6,7,2,2017-01-01 07:35:01.010000
15,9,3,2017-01-01 07:35:01.010000
15,9,3,2017-01-01 07:35:01.010000
13,11,5,2017-01-01 07:35:01.010000
10,11,12,2017-01-01 07:35:01.010000
0,15,6,2017-01-01 07:35:01.010000
14,13,4,2017-01-01 07:35:01.010000
14,13,4,2017-01-01 07:35:01.010000
14,10,0,2017-01-01 07:35:01.010000
14,10,0,2017-01-01 07:35:01.010000
7,10,6,2017-01-01 07:35:01.010000
7,10,6,2017-01-01 07:35:01.010000
0,12,9,2017-01-01 07:35:01.010000
10,11,2,2017-01-01 07:35:01.010000
10,11,2,2017-01-01 07:35:01.010000
10,11,2,2017-01-01 07:35:01.010000
10,11,2,2017-01-01 07:35:01.010000
10,11,2,2017-01-01 07:35:01.010000
10,11,2,2017-01-01 07:35:01.010000
10,11,2,2017-01-01 07:35:01.010000
12,11,6,2017-01-01 07:35:01.010000
0,6,11,2017-01-01 07:35:01.010000
5,12,3,2017-01-01 07:35:01.010000
4,10,15,2017-01-01 07:35:01.010000
4,10,15,2017-01-01 07:35:01.010000
4,10,15,2017-01-01 07:35:01.010000
7,0,14,2017-01-01 07:35:01.010000
4,10,15,2017-01-01 07:35:01.010000
0,7,12,2017-01-01 07:35:01.010000
0,7,12,2017-01-01 07:35:01.010000
0,7,12,2017-01-01 07:35:01.010000
1,9,15,2017-01-01 07:35:01.010000
0,7,12,2017-01-01 07:35:01.010000
0,7,12,2017-01-01 07:35:01.010000
0,7,12,2017-01-01 07:35:01.010000
0,7,12,2017-01-01 07:35:01.010000
10,13,1,2017-01-01 07:35:01.010000
10,13,1,2017-01-01 07:35:01.010000
10,13,1,2017-01-01 07:35:01.010000
13,1,5,2017-01-01 07:35:01.010000
13,1,5,2017-01-01 07:35:01.010000
13,1,5,2017-01-01 07:35:01.010000
13,1,5,2017-01-01 07:35:01.010000
14,0,8,2017-01-01 07:35:01.010000
14,0,8,2017-01-01 07:35:01.010000
14,0,8,2017-01-01 07:35:01.010000
14,0,8,2017-01-01 07:35:01.010000
12,14,15,2017-01-01 07:35:01.010000
8,10,9,2017-01-01 07:35:01.010000
12,14,15,2017-01-01 07:35:01.010000
14,12,15,2017-01-01 07:35:01.010000
8,10,9,2017-01-01 07:35:01.010000
8,10,9,2017-01-01 07:35:01.010000
8,10,9,2017-01-01 07:35:01.010000
8,10,9,2017-01-01 07:35:01.010000
8,10,9,2017-01-01 07:35:01.010000
4,15,14,2017-01-01 07:35:01.010000
0,13,2,2017-01-01 07:35:01.010000
0,13,2,2017-01-01 07:35:01.010000
0,13,2,2017-01-01 07:35:01.010000
0,13,2,2017-01-01 07:35:01.010000
0,13,2,2017-01-01 07:35:01.010000
0,13,2,2017-01-01 07:35:01.010000
5,1,2,2017-01-01 07:35:01.010000
11,3,12,2017-01-01 07:35:01.010000
